text;hof_OR_none
Die Beschäftigten des Karstadt´s in Hannover verzichten seit 2016 auf einen Teil ihres Lohnes  nach der Fusion geht es nun ihren Kollegen bei Kaufhof an den Kragen  bis zu 93 Stellen der derzeit 375 sollen abgebaut werden  futschi  ;NOT
Die besten Geschichten kommen aus Deutschland: Libanesischer Nazi hetzt gegen Zigeuner, die angeblich alles verdrecken!  Ein türkischer Schlägertrupp eilt zu Hilfe.  :) ;HOF
Die CDU möchte damit angeben, das Wahlprogramm der Grünen umgesetzt zu haben.     (Ich bin noch nicht sicher, welche Wählergruppe das genau erreichen soll.)    (Hoffentlich ist bald Sonntag und das ganze Elend endlich vorbei.) ;NOT
Die Denunziations-Initiative „Reconquista Internet“ inklusive der Hetze gegen die Familie der ermordeten Susanna wird belohnt.  grimmepreis     ;HOF
Die Durchschnittseinkommen der Franzosen ???? liegen UNTER denen in  den ärmsten US-Bundesstaaten ????.  Die GiletsJaunes ??? wissen, warum sie protestieren... ??  Europee2019 Macron France EuropaWahl2019 ep2019  ;NOT
Die Durchschnittstemperatur auf dem Mars sei seit den 70er Jahren um etwa 0,65 Grad angestiegen, also genauso wie auf der Erde??    Nach der Logik der grünen Klimasekte müsste wir auf dem Mars also einen menschgemachten KlimaWandel Haben ??    NoGrüne  ;HOF
Die Fans von Gräte Thunfisch interpretieren es halt etwas anders!????    Das nennt man dann wohl “visuelles Framing“ ???? ;HOF
Die ganze EU ist zu einem Eldorado für Straftäter und Terroristen und Sozialschmarotzern verkommen!   Shit hole-Kontinent ;HOF
Die ganze Nummer hängt mit einer ganz anderen Sache zusammen, die ich aber nicht sagen darf und ich hoffe das sich das jetzt aufklärt. Sagt der Vater von Becci und appelliert an den Schwager. ??    Rebecca Findbecci presse qualitäts- medien polizei     ;NOT
Die gelbe Ente bleibt drinnen,Herr Dr.Lüdenscheid!  Die Liberalen bleiben außen vor!  Toleranz hat mit Liberal nichts zu tun KKK.  Es lebe Lorio ;NOT
Die GroKo und die SPD besonders feiern das Fachkräftezuwanderungsgesetz. Hinter der Jubelnebelwand wird deutlich: Noch mehr Einwanderung in die Sozialsysteme wird gefördert. Ein Seehofer-Bluff. ;NOT
Die GrueneJugend war bestimmt 'not amused'  ??  So viele rassistische Fahnen...igitt! ;NOT
"die Grünen  &gt;20% gewählt  Sehr überzeugend und glaubwürdig. ??  KerosinKatha?? LangstreckenLuisa?? FidschiClaudia?? DüsenDieter  Glyphosat-Berninger Heuchler hoch 3  Verbotspartei Bevormundung Flugvervot CO2Steuer  HambacherForst-Abholzung zugestimmt  ";NOT
Die Grünen schießen von Umfrage zu Umfrage in neue Höhen. Vor dieser Zukunft müssen wir Angst haben?? Die Grünen werden von NGOs und den Mainstream-Medien immer weiter gepuscht. Wenn diese Entwicklung so weiter geht, droht uns eine grüne Kanzlerschaft ?? ;NOT
Die grünen sind eine Pädophilenpartei, das waren sie und sind es heute auch noch ;HOF
Die Grünen werden Deutschland als eine der führenden Industrienationen endgültig liquidieren ! Es tut weh sowas mitanzusehen!????????????????????? ;NOT
Die Grünen werden genauso wie der Schulz-Zug auf die Fresse fallen, weil beides von den Medien künstlich aufgeblasene Hypes ohne Substanz sind. Selbst wenn die Grünen den Kanzler oder die Regierung stellen, die werden spätestens nach einer Legislaturperiode krachend scheitern.;NOT
Die Grünen.  Wollen gewählt werden. Versprechen: ... heiße ??  Robert Habeck faselt von ZusammenhaltWählen  Sonst:  ?? 'Es gibt kein Volk.'  'Mit Deutschland weiß ich nichts anzufangen.' ??  Verbote + Bevormundung + Verbote  WER wählt sowas????Europawahl2019 ;NOT
die guten alten Zeiten????  ein Mohr war eben noch ein Mohr????  warum also was ändern was so lange eben schon normal ist???? ;HOF
Die Hertha stocherte heute wieder sinnloser auf dem Rasen rum als die Berliner Polizei im harten Waldboden.    findbecci, sucht endlich nach einer lebenden rebecca ??    Der EkelWilfred    Ein Herzchen und Berliner – Neue Reihe, damit man auch mal was über Berlin zum Lachen hat.;NOT
Die Herzchen vom Jugendwiderstand machen angeblich Schluss. Berlin  ;NOT
"Die Impfpflicht ist ein sprudelndes Geschäftsmodel mit bester Patientenbindung was viel Steuern einbringt und vermeidbare Jobs schafft.    Ein Toter durch Masern, 110 Tote durch Impfungen &amp; fast 10% haben Folgeschäden durch diese Impfung.     Der EkelWilfred &amp; Aufklärer";NOT
Die Islamisierung Deutschlands schreitet voran! Falsch verstandene Toleranz! Sie werden es Euch nicht danken sondern es als Unterwerfung verstehen! AfDwählen ;HOF
'Die Kairoer Erklärung der Menschenrechte ist völliger Humbug.  Es gibt im Islam keine Menschenrechte!'  'Wenn Sie das nicht verstehen, dann haben Sie keine Ahnung, was Menschenrechte sind'.  Dr. Michael Ley in der Expertenanhörung im Arbeitskreis Menschenrechte des Bundestages. ;HOF
"Die Kriminalpolizei Essen NRW sucht mit einem Phantombild  nach einem Sexualstraftäter, der am 8. Juni 2018  ca. 11:50 Uhr ein  16 jähriges Mädchen auf dem Weg zur Schule sexuell belästigt hat.  Essen, Katernberger Straße. Übergriff Triebtäter  &gt;";NOT
Die Krise in der Automobilbranche bekommt auch der Metallbearbeiter Kromatec aus Neckarwestheim zu spüren, nun ist er insolvent  27 Mitarbeiter sind davon betroffen  futschi  ;NOT
"Die meisten Berliner/Brandenburger Polizisten sind aufgewacht. Aber noch nicht alle. Zwei bis drei sind gerade wieder am Himbeeren pflücken. ??    Sucht in der richtigen Richtung und findbecci endlich &amp; holt Rebecca heim. Danke.  freeflorian schwagerwars    ";NOT
Die Musik aus der Flüchtlingsunterkunft sei zu laut, die Unterhaltungen  seien störend und es werde mitten in der Nacht geschrien. Dies habe das  Landratsamt Esslingen als Vertreter des Landes Baden-Württemberg zu unterbinden (Az.: 2 K 6575/16). ;NOT
Die österreichischen Sozialdemokraten werden heute eine rot-blaue Koalition mit der FPÖ eingehen, um die schwarze Übergangsregierung zu stürzen. (Im September ist eh Neuwahl) ;NOT
Die parteilose Abgeordnete Bißmann fängt gestern während ihrer Rede im Parlament in Oesterreich plötzlich an sich ein Kopftuch aufzusetzen. Kann mal bitte jemand Betreuung beantragen! Kopftuchverbot ;HOF
Die Scharia Partei Deutschland - Jetzt wird es wahr  ;NOT
"Die Schattenseiten der Elektrobatterien:  -Rohstoffe (Kobalt, Lithium, Coltan, Neodym et.)  -CO?-Ausstoß (Herstellung, Laden)  -Entsorgung/ Recycling  &gt; Kapitel 2, ab 5:43 min. ?? [Sendung 'auto mobil']  EAutos Emobility ElektroAuto Akku ElektroMobilität  ";NOT
Die sind weiter und näher dran als diese Berliner Polizei.  Rebecca hat selber vor ihrem Verschwinden ihre Snapchat-Ortung deaktiviert und am Sonntag soll in der Drogenscene Hennigsdorf/Oranienburg gesucht werden. ??    findbecci rebecca schwagerwars    ;NOT
Die Sodecia Powertrain in Oelnitz baut Komponenten für Schaltgetriebe, die bei E-Autos nicht mehr benötigt werden  dank linksgrüner Ökopolitik und zu hoher Lohnkosten werden 200 Mitarbeiter von 670 gekündigt, die Produktion nach Portugal verlagert  futschi  ;NOT
"Die spanische Rechtspartei VOX wurde von Cyberattacken getroffen. Nun sind ja nicht alle Angreifer so hell und man konnte ermitteln, woher die kamen.    Überraschung!    Trommelwirbel! ??????    &gt;&gt; aus dem sozialistischen, spanischen Verteidigungsministerium!";NOT
Die SPD verstößt schon wieder gegen die Allgemeinen Grundsätze!Das lernt man schon in der Studienzeit,'nie Ungrade Gruppen bilden',da ist immer einer das 5.Rad am Wagen!Ganz klar,deshalb so Katastrophale Ergebnisse!;NOT
"Die Stasitrine ist ja voll wie eine kleine Kirche, die lallt ja fast; hat wohl von Junckers Ischias-Medizin überdosiert.    Angela Merkel zu den Ergebnissen des EU-Gipfels am 11.04.19 ";HOF
Die Süddeutsche Service GmbH ist spezialisiert auf Auslieferung, Montage von Elektrogroßgeräten, TV- und HiFi-Geräten  ein Hauptkunde gab neue Preise für Dienstleistungen vor, die unrentabel sind  von der Insolvenz sind 80 Mitarbeiter betroffen  futschi  ;NOT
Die Tante schreibt in ihrer Vita: 'Hasspropaganda wird geblockt.'  Und dann so ein Tweet...  Und im Übrigen bin ich nicht nur für ein Verbot der Hisbollah, die gesamte Moslem-Sekte sollte als verfassungsfeindlich verboten werden. ;HOF
Die trollen uns doch. BER    ;NOT
Die verfassungswidrigen Vorschläge von Herrn Schäuble sind eine Schande.  Denn:'Die Beschränkung der Meinungsfreiheit auf Äußerungen, die einem  bestimmten Individuum zugerechnet werden, ist mit Art. 5 GG nicht  vereinbar. (BGH, VI ZR 196/08).' ;NOT
Die wichtigste Frage dürfte sein: Hat sich der Sultan aus Ankara auch angesagt und vor allem, spielen die Türkenmuschis überhaupt in kurzen Hosen?  Nicht, dass sie mit Schnupfen wieder abreisen! ???  Ach so, dass ich für die Wikinger bin, ist klar?! TurksAreComingForIceland;HOF
Die wirklichen Nazis sind links und grün! Antifaschisten sind Faschisten! ;NOT
Die Wissen­schaftler bewiesen, dass Klima­wandel kein Extrem­wetter verursacht – also gingen Poli­tiker zum Angriff über ;NOT
Die zeiten gleichen sich grins bald ist wieder Mittelalter??  Jahr 42: Caligula ernennt sein Pferd zum Konsul  Jahr 2013: Von der Leyen wird Verteidigungsministerin  Jahr 2019: Thunfisch erhält Doktortitel  alles ist eben heute möglich????;HOF
Die Zeitfenster wann die Tat begangen worden sein kann.    Sucht endlich den richtigen Täter und lasst den unschuldigen nicht ganz nüchtern gewesenen und verständlicherweise durcheinanderseienden Schwager und besonders auch die Familie in Ruhe. Danke. ??  Rebecca findbecci ;NOT
"Die Zensur kommt jetzt wohl auf alle Fälle.  Demokratie &amp; freie Meinungsäußerung ade!  Die Schlinge um den Hals der Bürger zieht sich immer weiter zu. Diese merken es nicht, weil die Freiheiten nur langsam in kleinen Schritten von ihnen genommen werden  AfD    ";NOT
dieneranton bernd471 Hartes_Geld HaraldBecker80 ichbinkoelnerin willnurschreibn 66Norweger66 burger_ein RolandTichy Birdie51411736 Lebensformation 4Kolner GudrunBecker11 puffyka81 NoctiDenktNach Pegasia111 Dank unserer Politiker lassen die;NOT
dieneranton NordischbyNatur Hartes_Geld HaraldBecker80 ichbinkoelnerin willnurschreibn 66Norweger66 burger_ein RolandTichy Birdie51411736 Lebensformation 4Kolner GudrunBecker11 puffyka81 NoctiDenktNach Pegasia111 Sie wird es auch, zwangslä;NOT
dieneranton pearwalts5 Hartes_Geld HaraldBecker80 ichbinkoelnerin willnurschreibn 66Norweger66 burger_ein RolandTichy Birdie51411736 Lebensformation 4Kolner GudrunBecker11 puffyka81 NoctiDenktNach Pegasia111 Libanesen? Vielleicht Hezbollah;HOF
Diese Menschen mit ihrer vielfältigen Kultür...  Einzelfall Berlin Gesundbrunnen ;NOT
Diese unfassbare Entwicklung ist ja unfassbar. Hätte das nur jemand vorausschauend vorausgesehen, dann wäre Rebecca schon lange wieder in den armen ihrer Liebsten, auch dem Schwager. ??  ;NOT
Diesel Fahrverbote ?? in Hamburg =reine Luftnummer.  grüne Symbolpolitik Panikmache Aktionismus ohne Wirkung.  Schilder ?? allein kosten 500.000 €.  Hamburg Klimakrise Apokalypse  ;NOT
Diesen Frauen muss geholfen werden, nicht den Testosteron gesteuerten Taharrush Lümmeln... ;HOF
Dieses Bild ist eine klare Botschaft an Donald Trump    ;NOT
Dieses Video ist ein Hilferuf an die Welt: Kreuzfahrtschiffe raus  aus Venedig! ;NOT
'Doch anders als noch vor einem Jahr hat die Bundesregierung die Zahlen nun als geheime Verschlußsache '(VS) – nur für den Dienstgebrauch' eingestuft. Dies sei im 'Hinblick auf das Staatswohl' erforderlich.'    Aha. Würde es uns beunruhigen?    ;NOT
Donald Trump zieht das echt durch: Er stopft iIlegale und kriminelle Migranten in Shithole-Städte, die von Bunten ('Demokraten') regiert werden!  ??  ?? ;HOF
'Döner-Weltmarktführer Karmez ist insolvent – eine Pleite mit alles und scharf'  nix türkisch Döner mehr aus Frankfurt  Vegetarier und Veganer sowie der BER Flughafen sollen Schuld sein an der Insolvenz  futschi Arbeitsplatz für 100 Mitarbeiter  ;NOT
Doris Day verstorben: Hollywood-Ikone stirbt mit 97 Jahren   ;NOT
Dort habe ich mal eine Zusammenfassung erstellt was ich/wir wissen, aber viele nicht.    'Es stinkt und stank von Anfang an' und den E-Brief an die Anwältin davor. ??  ;NOT
DPolGBund aheun2 miriamozen  2. ..es wird zeit dass polizei so reagiert und nicht mehr durch die politik und linksgrüne politschreier  blockiert wird. sehr gut, polizei ! ??;NOT
DPolGBund bleibt bitte wachsam...  aus Schaden wird man klug... ??  der scheinbar Klügere gibt so lange nach...  bis er selbst der Dumme ist??;NOT
DPolGBund Danke. Dafür daß ihr da seid. Dass ihr das recht beschützt. Lasst euch nicht unterkriegen. Wir brauchen euch. Ihr habt alles richtig gemacht. Danke.;NOT
DPolGBund Die Polizei hat alles richtig gemacht, ich möchte nicht wissen was die Klugscheisser hier gesagt hätten, wenn die Polizei nichts unternommen hätte und es wäre etwas passiert.;NOT
DPolGBund Hier muss man auch fragen, ob eine Staatssekretärin SawsanChebli noch auf dem Boden des Grundgesetzes steht, wenn sie die polizeilichen Pflichten derart herabwürdigt und die Beamten beleidigt. AuswaertigesAmt SPD Bundestag soisset Köln;NOT
DPolGBund Höchstens anti-islamistisch. Und wenn, dann zurecht!  Denn die hassen und bekämpfen Christen, Deutsche, Europäer, Ungläubige!    Ihr braucht nur die Augen aufzumachen. Und nicht vergessen was euer eigentlicher Job ist. Ihr seid keine Bodyguards;HOF
DPolGBund Ihr, die Polizei, eure Kolleginnen und Kollegen, macht  für uns Bürger einen tollen Job, Danke;NOT
DPolGBund OLDMAN7715 Erschreckend zu sehen, dass der Rückhalt aus der Politik bei euch Polizisten genauso schwach ist wie bei uns Lehrern.;NOT
"DPolGHH Polizeipräsident Jacob: »Ich verwahre mich gg. die Beleidigungen in den sozialen Medien. Hier werden meine Beamten, die jeden Tag rd. 1.000 Einsätze für die Sicherheit der Bürger wahrnehmen, mit Nazis verglichen &amp; als dumm &amp; ekelhaft bezeichnet.« ";NOT
Dr. Greta! Die Tragödie ist definitiv zur Farce mutiert. Warum auch studieren für die Doktorwürde, wenn man mit Schule schwänzen das gleiche erreicht. ;NOT
"Drei sexuelle Übergriff innerhalb weniger Tage in Ahlen - aufgrund der Täterbeschreibungen muss davon ausgegangen werden, dass in der Stadt zur Zeit drei Sextäter aktiv sind     &gt; 1.6.19 ";NOT
Drensteinfurt: Südländisch wirkender Teenager bedroht einen BMX-Fahrer (16) an einer Skaterbahn mit einem Messer, greift sich dessen Handy aus der Fahrradhalterung und türmt mit einem Kumpel - später kann ein 13-jähriger Tatverdächtiger ermittelt werden  ;NOT
Dt. Beamtin entscheidet sich für die Plattform Twitter, um 1 Mitglied ihrer eigenen Partei zu attackieren, weil dieser eine unliebsame Meinung geäussert hat. Mal vom schlechten Stil abgesehen - so viel Geltungsdrang muss man auch erst mal aufbringen.;NOT
Dt. Medien präsentieren diesen Typen Stephan Urbach regelmäßig als harmlosen 'Netzaktivisten'. Der KnaurVerlag verlegt sogar sein Buch.    Tatsächlich legitimiert er in seinen Tweets seit Jahren Gewalt und Straftaten gegen die AfD und andere Andersdenkende.   linksextremismus ;NOT
Du bist  - queer / non-binary  - links-grün  - intolerant (alle rechts der SPD sind Nazis)  - pro-Islam, anti-Deutsch   - empört und getriggert  - hast Depressionen o.ä.    Du übernimmst Meinungen und Standpunkte, hast dadurch Feindbilder.    Du hast keine Probleme, du machst Dir welche.;HOF
Du, nicht mehr mein Deutschland    ÜBERRASCHUNG! Arabische Kinder sollen die 11-Jährige in den Tod getrieben haben | Schul-Horror 5  ;NOT
Durch Überprüfung von Fingerabdrücken u Abgleich mit marokkanischen Behörden bei nach Schweden illegal eingereisten Marokkanern steht fest:  nur jeder 10. von ihnen ist unter 18 Jahre  bei finden der Identität verpieseln sich die Marokkaner in andere Länder  ;NOT
DWN: Achtung Kostenfalle: Fast alle Robo-Advisor fallen durch den Eignungstest: Eine Analyse automatisierter Geldanlagen für Privatanleger kommt zu einem erschütternden Ergebnis: Nur wenige Robo-Advisor sind tatsächlich für Anleger geeignet. Wie sollen… ;NOT
DWN: Otto-Gruppe attackiert Amazon scharf: Die Otto Group ärgert sich über die Steuertricks des US-Konkurrenten Amazon. ;NOT
ef:'Leinwandheld Kay Nielsen (1886-1957): Minimalistisch, seltsam, nordisch: Leinwandheld Kay Nielsen (1886-1957): Minimalistisch, seltsam, nordisch ;NOT
ef:'Natur des Menschen, Teil vier: Nichts als verqueere Theorien?: Natur des Menschen, Teil vier: Nichts als verqueere Theorien? ;NOT
ef:'Öko-Totalitarismus: Auf dem Weg zum grünen Ermächtigungsgesetz?: Öko-Totalitarismus: Auf dem Weg zum grünen Ermächtigungsgesetz? ;HOF
Ehrendoktor für eine 16-jährige Schulschwänzerin, die einen an der Waffel hat!  ??  Solche Aktionen wird man in Geschichtsbüchern mal nachlesen und sich wundern können, 'wie es bloß dazu kommen konnte'.  Greta ;HOF
"Eigentor: Der keingeldfürrechts-Aktivist verlässt Scholz &amp; Friends ";NOT
Ein Bewohner der Flüchtlingsunterkunft steht im Verdacht GEZÜNDELT zu haben, wodurch die/seine Gemeinschaftsunterkunft für Flüchtlinge  abbrannte??    Für die BKA-Statistik: Wieder ein Brandanschlag von Rechten bzw. Rechtsradikalen auf eine Asylunterkunft. RechteGewalt ;NOT
Ein EU-Parlament zu wählen, das eigentlich überhaupt nichts zu melden hat, sondern von einigen von Banken gesteuerten Kommissaren, die weitgehend diktatorische Entscheidungsbefugnisse haben, ignoriert und verlacht wird, ist demokratischer Mummenschanz. Im Bild: Juncker-Zitat. ;NOT
Ein friedliches Miteinander wird nur solange praktiziert, wie Muslime in der Minderheit sind! Die Mehrheitsverhältnisse ändern sich aber täglich! Christen werden weltweit verfolgt! Der politische Islam widerspricht allen christlichen Werten und gehört nicht zu Deutschland! ;HOF
Ein Großkunde des Autozulieferers iwis aus Landsberg fordert die Produktion in die Nähe des Autoherstellers zu platzieren  deswegen wird Teil der Produktion von Steuerketten für Verbrenner nach Rumänien verlagert  für 120 Beschäftigte ist der Job futschi  ;NOT
Eine Frau aus Deinem Dorf und Möglichst noch eine mit einer großen Aussteuerung(nicht Bettwäsche ,sondern Vermögen) und aus der näheren Verwandtschaft (Mutter,Schwester)dann gehts Dir wie 'Tutsh et Amon' oder so mancher Adelsfamilie, (alle bekloppt) ;NOT
Eine ganze Saison lang alles gegeben. Schwere Verletzungen in Kauf genommen. Immer an sich geglaubt. Was für Gegner in der Europa-League rausgekickt. Und am Ende sportlich doch alles verloren. Es ist wirklich sehr sehr bitter für die Eintracht. FCBSGE;NOT
Eine Partei, in der Mutti seit 2005 jedem den Kopf abgebissen hat, der mehr Charisma als ein Einbahnstraßenschild hat, verfügt naturgemäß über ein riesiges Potential talentierter Nachwuchspolitiker, die jetzt den Laden in Schwung bringen werden. Lassen Sie sich da nix einreden.;NOT
Eine Richterin mit Kopftuch erweckt in mir das gleiche Vertrauen zur Rechtsprechung,wie ein Richter mit Wehrmachtshelm. Unbefangenheit;HOF
Eine Schlägerei von 80 'Menschen' bzw. 'Personen' inkl. Nutzung von Molotowcocktails. Die staatlichen Erziehungsorgane des ÖRR erfüllen wieder brav ihren Verschleierungsauftrag. ;NOT
Eine SPDde, die Politik für ganz normale lohnabhängige Schonlängerhierlebende macht, statt sich beim Wählermilieu anderer Parteien anbiedern zu wollen -- das wär's.;NOT
Eine Zumutung! Diese Demonstration ist eine Provokation gegenüber uns 'Ungläubigen' wie sie uns nennen. ;NOT
Einem in Essen festgenommenen Flüchtling aus Nigeria konnten 24 Identitäten nachgewiesen werden. 24 Identitäten bedeuten übrigens auch 24× Sozialgeld pro Monat. ;NOT
Einfach ein sehr kluger Kopf. Lesen. ;NOT
Einzelfallinfos Bis vor einigen Jahren galt: Zwei junge Männer zusammen unterwegs, denen passiert nichts. Ausgeschlossen. Kriminelle Gangs, die in Mannschaftsstärke um die Häuser ziehen und den öffentlichen Raum terrorisieren, das gab es einfach nicht. A;NOT
Ekelhaft, dieser erbärmliche Opportunist - und vom Fussball hat er auch keine Ahnung! Soll Nachfolger von Nahles werden! Geht's noch schlimmer? ;HOF
Elon Musk twitterte offensichtlich wieder während er kiffte – Spaß Elon. ??  Und genau deshalb, liebe Kinderchen, lasst das Twittern während des Kiffens sein.    Der Papa Wilberg von der Capitol, alias EkelWilfred, Wiltewka, oder O. Wilke  ;NOT
'Emotionaler Wortbeitrag'.  Genosse MartinSchulz brüllt auf Parteifreund ein: 'Du bist ein Arschloch!'  ;HOF
Endlich etwas Sinnvolleres. ??    findbecci rebecca freeflorian    ;NOT
Endlich mal einer mit Ahnung, der sich etwas vorsichtiger als ich äußert.   Er schlägt vor, den Fall neu zu bewerten und fordert einen externen Spezialisten, der Rebecca‘s Vorgeschichte durchleuchten soll. Also das was ich schon gemacht habe.  findbecci    ;NOT
Endlich wird das Thema Elektromobilität auf eine rationale Ebene gehoben. Grüne, Bundesregierung und deutsche Autoindustrie haben bisher offensichtlich frei nach dem Sankt-Floriansprinzip gehandelt: Was kümmert uns die Umwelt in anderen Ländern? ;NOT
"Enthaltsamkeit als 'Privatperson' auf Twitter  Keine Nanny-Bevormundung, keine Meinungs-Oktroyierung, kein tendenziöses Beeinflussen, kurz Neutralität  =alles Fremdworte für Deutsche Journalisten  --&gt; Zeit für ethische Standards siehe CodeOfConduct NYTimes  ";NOT
Er hat keine ausgelassen.... ???   ??  RafaelNadal    ;NOT
Er hätte AllahuAkbar rufen müssen... ;NOT
Eric Zemmour über Daniel Cohn-Bendit, Politiker v Die_Gruenen, bis 2014 im EuropeanParliament für EuropeanGreens:  'Cohn-Bendit blieb, was er seit 50 Jahren ist: Ein Deutscher Anarchist.'  'DCB est resté ce qu'il était il y a 50 ans: Anarchiste Allemand.'  ;NOT
Ernsthaft Leute, seid dankbar für eine durchschnittliche Biografie.;NOT
"Erst nehmen sie ihm seinen Job &amp; jetzt rauben sie ihm noch seinen Schlaf – mir auch. Er soll sie jetzt ins 6 Stunden entfernte Krakau gebracht haben, 2x.    Ich frag mich jetzt wirklich langsam, wer hier der Idiot ist.??    findbecci endlich, sucht rebecca   ";NOT
Erstmal Entschuldigung an einige? Twitterer, dass ich auf der falschen Seite stehe. ??  Florian rede einfach, damit das geklärt ist und in die ANDERE RICHTUNG ermittelt werden kann, damit Becci endlich lebend gefunden werden kann.    ;NOT
Erstmal ne Runde Mitleid für all die Straßenlaternen da draußen, denen man ungefragt lebensgroße Passbilder von Politikern mit Versprechen, die 24 Stunden nach der Wahl schon wieder vergessen sind umgehangen hat.;NOT
"Erzeugung +Verbrauch von elektr. Strom müssen sich die Waage halten.  D.h. der Strom der in diesem Moment verbraucht wird, muß genau zu diesem Zeitpkt erzeugt werden  Bei 'Fehlen' von Strom sinkt Sollfrequenz 50Hz --&gt;Lastabwurf (Abschaltung bei Konsumenten!) ";NOT
Es gab nur 37 Hinrichtungen in Saudi-Arabien im April diesen Jahres. Das Gewaltproblem des Islam wird aber auch sehr aufgebauscht. ;NOT
Es geht um 900.000 Euro: Großer Carsharing-Betrug bei der Bundeswehr    Na haben wir ja lange nichts mehr von unserem Liebling von der Leichen gehört  die wird Gott danken für die Klimadebatte????????  die kann so ungestört am Stuhl kleben bleiben-Machterhalt um JEDENPreis?? ;HOF
'Es ist nicht abzusehen, ob wir sie finden.“  1. Weil er sich NOCH 1:18 Stunde nach dem letzten „Rebecca ist nicht da“-Anruf im Haus aufhielt.   2. Weil der Twingo für etwas anderes VORHER bereitgestellt wurde.   Nur darf er das nicht sagen. ??  findbecci  ;NOT
Es ist schon merkwürdig,da soll ein Wettstreit für den ESC stattfinden!  Plötzlich und unerwartet kommen zwei Schwestern,die keine sind,mit einen Song für den ESC und trotz hoher Unbekanntheit,werden Sie zum ESC geschickt!  Hat die Schwulen Szene zugeschlagen? ;NOT
"Es ist so traurig und ich wünsche der Mutter, den Familien, Rebecca alles gute &amp; dass die Berliner Polizei endlich mal anfängt nach einer lebenden Rebecca zu suchen. Eine tote Rebecca werden sie nie finden, das habe ich 3-fach ausgeschlossen.  findbecci    ";NOT
"Es ist wichtig, daß Urteile wie zur SchariaPolizei in Deutschland gefällt werden!  Arabische Medien berichten darüber.  Ein Freispruch von 7 Salafisten, die sich mit Uniform eine Scharia-Kontrolle anmaßen--&gt; zeichnet verheerendes DE-Bild.  AWidmannMauz  ";NOT
Es vergeht kaum ein Tag ohne Rassismus. Eine der „netteren“ Nachrichten des heutigen Tages -mehr möchte ich Euch heute ersparen: „Sie sind mit 12!!! Geschwistern hier durchgefüttert worden... Sie haben doch genug Geld, nehmen (Sie) Ihre Mischpoke mit in das Land Ihrer Träume... ;HOF
EU Wahlen!  AfD für Kindererziehungszeiten für den Vater,Versorgungsausgleich für Ausfall der Frau  durch Schwangerschaft und Niederkunft,sowie Erziehungsleistungen der Frau,der ersten drei Jahre!;NOT
Europäisches Parlament 2019 - 2024  EuropeanParliament 2019 - 2024  Europawahl2019 EUelections2019  ep2019 Europee2019 vorläufiges Ergebnis ??? ;NOT
Europaparlament wirbt mit schwarzer Familie für die „Zukunft“  Soll das wirklich unsere Zukunft und die Perspektive für unsere Kinder sein? Wirklich? AfDwählen ;NOT
Europawahl2019 EUelections2019 Deutschland Germany ;NOT
Eva Herman: Ihr seid Idioten! ;HOF
Expertin Claudi Roth: 'Die Türken ???? haben Deutschland nach dem Krieg wieder aufgebaut.' ;NOT
Facharbeiter sind im Betrieb ausgebildete Arbeiter!  Die Ausbildungszeit und der Prüfungsumfang ist Deutschlandweit nicht geregelt!  Meist sind die Firmen selbst für die Ausbildung und Prüfung zuständig,auch für die Bezeichnung des Gewerkes!;NOT
fackfellowat Deutschland_77 Heute bei ALDI: Kopftuch in jeder Reihe. Es gibt kein Entrinnen.;NOT
Fahr ich nach Berlin am Stadtrand steige ich um auf Straßenbahn voll mit Musels die nur darauf warten mich zu attackieren bei Gegenwehr steigt Staatsanwalt ein lässt mich festnehmen weil ich nicht durch das Messer eines Migranten sterben wollte ... deutsche Realität ???? ;HOF
FailDef convalaria1 Wirklichkeit123 Tschonka Ich bekämpfe die 'Religion des Friedens'. Ich fordere und will keine Gaskammern für irgendjemanden. Wer lesen kann, weiß das auch. Wer dennoch etwas anderes behauptet, ist entweder amtlich hirnschwach oder ;HOF
FailDef convalaria1 Wirklichkeit123 Tschonka Ja, die über 50 islamischen Länder sind Musterbeispiele für Humanismus, Toleranz und Menschenrechte. Ich würde ja mal über andere Tabletten nachdenken. Viel Erfolg dabei!;HOF
Fall Rebecca: Ich habe Informationen, damit die endlich diese unsinnige Suche abbrechen.  Geben sie das bitte auch weiter, damit endlich nach Rebecca gesucht wird. ??  Danke...   Verteilen erwünscht. Danke.    findbecci rebecca freeflorian schwager presse medien polizeiberlin ;NOT
Falls sich jemand wundert: Wir machen das übrigens wie mit dem DFB_Pokal. Erstmal dran schnuppern, dann ein Jahr später wiederkommen und vollenden.  CHESGE SGEuropa;NOT
Fasching 2070: Ein Buntling, wohnhaft in ehemals 'Deutschland', verkleidet sich als indigener Deutscher!    Werden Bessermenschen das wegen Rassismus gegenüber einer fast ausgestorbenen Minderheit verurteilen oder es verbieten, weil es immer noch 'Nazi' ist?  Indianer;HOF
Fassungslos stellt man sich immer wieder zwei Fragen: Warum entwickeln sich Menschen in einem Land, dass sie aufnimmt, versorgt und ihnen eine bessere Zukunft bietet als ihre Heimat, zu Räubern, Vergewaltigern und Totschlägern?   ???   ;HOF
Fast 9 Mio. Italiener ???? wählen Matteo Salvini's Lega:  34,46%  vor der PartitoDemocratico PD mit 22,71%   und Movimento5Stelle  M5S mit 17,01%.  ElezioniEuropee EUelections2019 Europee2019 ep2019 EuropaWahl2019 Italy Italia ;NOT
