text;hof_OR_none
Hartes_Geld Impfschäden in Massen!!!;NOT
Hartes_Geld Ich weiß grade nicht, ob ich lachen oder weinen soll...;NOT
Hartes_Geld Ich musste gerade lesen das ich wahrscheinlich rechts bin. Ich hätte teilgenommen. Mich würde einmal interessieren: wieviele Menschen haben sich nicht getraut, ihren Unmut, über diese grausame Tat kund zu tun, um nicht als rechts diffamiert z;NOT
Hartes_Geld Ich bekomm da Aggressionen, wenn ich nur das gelaber anhöre ??;NOT
Hartes_Geld ibikus31 solche SATANSBRATEN!! haut doch ab und kämpft in EUREN Ländern im KRiEG für eire frauen, eure land usw und NICHT unschuldige die NIX getan haben!!! od genießt den Frieden weshalb ihr ja angeblich her kommen seids und BENEHMT euch wi;HOF
Hartes_Geld ibikus31 DANKE AN SCHEISS SPÖ, SCHWARZE ÖVP, FAYMANN, SPINDELEGGER BIS ES IHM SELBST ZU VIEL WURDE U GING, AN DIE GRÜNEN,, TRÄUMER,, UND BESONDERS DANKE AN MERKEL??(WEGN DER WIR ALLE MITMACHN MUSSTN!!!)..SEIDS STOLZ DRUF?!?!? HBE GENAU DESWE;HOF
Hartes_Geld I like in allen Videos das Treten, wenn das fckg Opfer sich hinlegt. Not bad ist auch, all vs one, max. Gewinnchancen.  Clevere Boyz, Musterbeispiele für pos. Gruppendynamik!  (Nicht ernst gemeint)  Wir sind Schuld. Klarer Mangel an....(bitte;HOF
Hartes_Geld houelle_beck Schön, dass die Schöne Zöpfe trägt ??;NOT
Hartes_Geld Hmmm, die haben Geschmack. Hätten Sie keinen, hätten Sie nämlich so nen schrottigen veganen Beyond Meat Bürger gegrillt...;NOT
Hartes_Geld Hier versagt der 'Staat' total  in seiner Aufgabe seine 'Bürger' zu schützen;NOT
Hartes_Geld HeinrichLudger ??;NOT
Hartes_Geld Hauptsache bunt ????;NOT
Hartes_Geld hamaro777 Nicht, dass man von mir denkt, ich wäre ein Bot...     Protest  Ferkel  Merkel ;NOT
Hartes_Geld hamaro777 Ferkeldiskriminierung!!      So eine Schweinerei!!    Wo ist der Ferkelbeauftragte????    Regierung ?  Merkel ?    Sauereien sind in Merkelstan verboten!;HOF
Hartes_Geld hamaro777 Aus Gründen des Protests werde ich die nächsten 40 Tage nur Dosenfleisch essen!    Habe schon zwei Dosen vorgelagert!    Protest  Ferkeldiskriminierung  Regierung   Ferkel ähh Merkel;HOF
Hartes_Geld Gold_ist_Geld Wir brauchen eben eine starke Hand und kein ewiges women - gedönse……..;NOT
Hartes_Geld Gehirngewaschen geht nicht, ist keins da!;NOT
Hartes_Geld frickma1 Aber das ist doch jetzt Volksverhetzung??;NOT
Hartes_Geld frankundfreya Die wollen doch auch nur n bisschen spielen, unsere Gäste..??Aber deren Problem is, sie wissen nicht wann es Zeit aufzuhören ist, auf ihr Opfer brutalst einzuschlagen. Das haben Menschen in den Westlichen Kulturen schon in die ;HOF
Hartes_Geld fastenzeit rum jetzt kann man wieder zuschlagen ??;NOT
Hartes_Geld Es ist furchtbar, doch es ist unsere Jugend, unsere Zukunft.Wenn man jetzt nichts tut dagegen, werden diese jungen Leute später in den Ämtern sitzen, mit dieser Einstellung. So wie bei den 68er, die viel Schaden angerichtet haben. Indoktrinie;NOT
Hartes_Geld Erinnert mich an die Hippie Bewegung;NOT
Hartes_Geld Eh alles Wurscht.Das Projekt evolutionärer Entwicklung scheint in D ja ohnehin gescheitert zu sein,wie man sieht.??;HOF
Hartes_Geld Echt gut, meine Tochter hat auch zwei Zöpfe - aus ?? .. nur das NaSa Shirt ist bissl doof, denn die erzählen nur Märchen - passt aber zu FFF;NOT
Hartes_Geld Du behinderter Hurensohn. Wäre das ein „nobler Patriot“ gewesen, hättest du deine minderwertige Stimme wegen des ach so repressiven Staatrs erhoben. Dreckiger Untermensch.;HOF
Hartes_Geld Drecks Hurenkinder Pack.;HOF
Hartes_Geld DigitalerC Wer nicht hüpft, hat ein Hirn.... alle Hüpfen.;NOT
Hartes_Geld Diese Nazis, werden immer gefährlicher. Zunehmende Radikalisierung. Jetzt grillen die Nazis sogar schon Fleisch. Wo soll das noch hinführen? Geht in unserer linksgrünen Republik natürlich gar nicht.;NOT
Hartes_Geld Diese Dreckvögel!;NOT
Hartes_Geld Die Seestadt war als städtebauliches Vorzeigeprojekt gedacht, wirkt aber mittlerweile ziemlich heruntergekommen. Die Uferpromenade am See ist demoliert, die Sitten verwildern.;NOT
Hartes_Geld Die Italiener sind halt schon länger aufgewacht und wählen richtig. Glückwunsch, Bella Italia!!    PS: Nicht nachlassen, holt Euch Euer Land zurück.;NOT
Hartes_Geld Die grüne Vollverblödung, sitzt ja auch im BT.Die haben es geschafft sich ihren eigenen dusseligen Nachwuchs zu züchten.;HOF
Hartes_Geld Die bei den Preussen sehr effektive Bestrafung des Spießrutenlaufens wäre das adequate Mittel Merkels 'Importtätern' westliche Lebensart zu vermitteln.;HOF
Hartes_Geld DFakeNews1 Ist das aufs Ende zu ein Mädchen oder ne Heldenstimme ?!?????;NOT
Hartes_Geld Deutschland ???? schafft sich ab;NOT
Hartes_Geld Der wird von der Berliner SPD gebraucht, um Gefährder zu deradikalisieren.;NOT
Hartes_Geld Der Staat schützt uns nicht! Wann merkt die Mehrheit das endlich?;NOT
Hartes_Geld Der junge Österreicher hat scheinbar Sprachkenntnisse in Russisch - von wem kommt das 'na chuj' (?????)? Ändert aber rein 'goar nix' an der Situation... ??;NOT
Hartes_Geld Der Gefährder, die Gefährderin oder divers Gefährder? Wenigstens befasst sich die Politik mit sowas;NOT
Hartes_Geld Denen würde ich nicht mal eine Hundehütte anvertrauen geschweige denn eines Tages das Land;NOT
Hartes_Geld Das war ein Mordversuch????;NOT
Hartes_Geld Das Leben ist eine große Party.     Der Aufschlag in der Realität könnte heftig sein.;NOT
Hartes_Geld Das ist schon wirklich erschütternd, wie wenig inhaltliche Substanz bei den Demonstranten vorhanden ist. Und wie viele Sonderbare sich dort tummeln. Fundierte Allgemeinbildung ist scheinbar nicht mehr das Maß der Dinge, sondern eine Bizarrhei;NOT
Hartes_Geld Das ist alles so gewollt...;NOT
Hartes_Geld das ist alles ein ausgewachsenes Jugendprogramm, welches sich zu so einem entwickelt hat/geplant war es nicht..es zeigt nur: die Jugend will beschäftigt werden und an etwas glauben..egal an was..es hätten auch die Beatles sein können.;NOT
Hartes_Geld 'Dann sollen die in 3. Weltländer reisen...'  Weil, wenn es in Afrika wärmer ist als hier, dann ist das die Klimaerwärmung ?????????;NOT
Hartes_Geld Daffyfuq Raus mit die Viechers!;HOF
Hartes_Geld da wird der untergang gezeigt. taschengeld sperren und fehlende schule nachsitzen, für jedeunvollständige woche 1 x;NOT
Hartes_Geld Da muss man sich zwischen Kulturaustausch und CO2-Emissionen entscheiden? So ein Mist aber auch...;NOT
Hartes_Geld chopperina2 Seriöse Quellen habt ihr nicht? Wie erbärmlich;NOT
Hartes_Geld Beim nächsten Amri hat wieder keiner was gewußt.;NOT
Hartes_Geld Bei solchen Hohlbirnen wird mir schlecht !!;NOT
Hartes_Geld Ausweisen, Gelder sperren und lebenslanges Aufenthaltsverbot in Deutschland.  PS.Gilt Prophylaxetisch aber auch für linke und Grüne Wähler, zusammen können sie sich ihr Schlaraffenland bauen.  Wenn man so etwas sieht fordere ich Waffenfreihei;HOF
Hartes_Geld Aus eigener, mehrfacher Erfahrung: Kommt so ein Mob auf Euch zu, gibt es nur zwei Möglichkeiten. Entweder Pfeffer rein und so hart und überraschend zuschlagen wie möglich, oder gleich rennen so schnell es geht. NICHT Diskutieren oder beschwic;NOT
Hartes_Geld AndreaSchlegel3 Wenn man recht hat... hat man recht.;NOT
Hartes_Geld AndreaSchlegel3 ...und Frau KGE freut sich, da nun immer mehr Leute ihr Leben täglich neu aushandeln müssen.;NOT
Hartes_Geld An ihren Früchten sollst du sie erkennen.;NOT
Hartes_Geld Also informiert Euch, stimmt Euch ab, steckt Euch Ziele - erst dann macht Krach! Trotzdem: Klimaschutz ist wichtig. Aber ohne Instrumentalisierung von Personen. Eine Gretel brauchen wir schon gar nicht. Vorallem: Eloquentes Handeln der FFF-Te;NOT
Hartes_Geld AliceWo18626168 Und ja, bei uns spielen Gruene keine Rolle ????????;NOT
Hartes_Geld AliceWo18626168 Es stimmt!??????????;NOT
Hartes_Geld Achgut_com ROFL!!;NOT
Hartes_Geld ABSCHIEBEN DIESES GESINDEL!!.. UND DANM SAGEN WIR,, GUT GENACHT,,!!!;HOF
Hartes_Geld ?? wo soll das alles noch Enden?;NOT
Hartes_Geld ...Respekt Michels?????? Die Leidensfähigkeit, Toleranz sich im eigenen Vaterland alles bieten und nehmen zu lassen und noch die eigenen Wurzeln zu kappen, ist weltweit einmalig????Sollten Kulturbereicherer bei meinen bloß nicht versuchen....;NOT
"Hartes_Geld .... eine Provokation JA, aber ein „Hass-Verbrechen“, das ist aber sehr, sehr hoch gegriffen; so sehen es wohl nur die Verfechter der These, dass der Islam zu Deutschland gehört. Wenn es dann noch um Chemnitz geht ist für Rot-Rot-Grün jede Ma";NOT
Hartes_Geld ... schreitet die Polizei jetzt in Deutschland bereits ein, wenn man etwas machen will ?;NOT
Hartes_Geld ..  ..die Schweine..;NOT
Hartes_Geld  HaraldBecker80  ichbinkoelnerin  willnurschreibn  66Norweger66  burger_ein  RolandTichy  Birdie51411736  Lebensformation  4Kolner  GudrunBecker11  puffyka81  NoctiDenktNach  Pegasia111 ;NOT
Hartes_Geld   HaraldBecker80   ichbinkoelnerin   willnurschreibn   66Norweger66   burger_ein   RolandTichy   Birdie51411736   Lebensformation   4Kolner   GudrunBecker11   puffyka81   NoctiDenktNach   Pegasia111 ;NOT
Hardcore-Sozi Ralf_Stegner Ist immer noch ein Zugpferd: In Dannenberg lockte er immerhin 8 Menschen hervor! ;HOF
Hannelore Kraft räumt kommunikative Fehler ein,betreff der Silvester Nacht in Köln?? ah ja,so wie psychisch krank statt Terrorist! Is klar;NOT
Hamm: Ca. 9 hauptsächlich südländische Männer attackieren zwei junge Nachtschwärmer körperlich und rauben dem 22-Jährigen die Geldbörse  ;NOT
Hallo Karl, nichts läge mir ferner, als Mitleid o. Schadenfreude für eure Trümmertruppe zu zeigen.  Falls du glaubst, dass jemand noch die Sozen braucht, dann hältst du wahrscheinlich auch Fußpilz für etwas Essbares aus dem Wald.  Grüß mir Andrea und ein herzliches bätschi! ;HOF
Hallo Frau Merkel.     Bitte keine „Facharbeiter“ mehr, die angeblich meine Rente sichern.     Das wird auch in der dritten Generation nichts.     Ich verhungere lieber als dass ich erstochen werde.;HOF
Hallo erasmusstiftung!   Frau Steinbach wirkt wirr! Die Täter zu dieser in dem Tweet beschriebenen Tat waren 4 Deutsche. Sie sollten erwägen, sie zum Arzt zu schicken. Nicht, dass sie noch die illegale Spendenkasse der Stiftung mit ihrer eigenen Haushaltskasse verwechselt?     Afd ;HOF
HalligMartin dieneranton Hartes_Geld HaraldBecker80 ichbinkoelnerin willnurschreibn 66Norweger66 burger_ein RolandTichy Birdie51411736 4Kolner GudrunBecker11 puffyka81 NoctiDenktNach Pegasia111 Die wählen aber grün!??;NOT
Halle: 'Beschwerden von Anwohnern und Eltern, deren Kinder die Huttenschule besuchten, über Ärger mit Roma-Männern an der Schlosserstraße häuften sich.' Bei der simulierten Europawahl unter den Schülern zeigt sich ein interessantes Ergebnis  ;NOT
Hahaha...es wird immer besser in der Freiluftklapse. Der Hamburger Lügen-Speichel puscht den narzisstischen Schülersprecher und Ex-Callcenter-Agenten noch zum Kanzler hoch. Dann hat Deutschland das, was es verdient: 'ne Luftpumpe, die sagt, wo' s langgeht.???? ;HOF
Had to share this one????????    die Amis sind eben und waren es schon immer saublöd????  wenn interessiert schon solche Hohlbirnen ala Kardashians???? ;HOF
hackenstad Birdie51411736 Das ist ja der Hohn  , da können wir uns ja gleich alle Waffen kaufen ,Oder??? Sind wir im wilden Westen oder wo;NOT
Haben Medien, die diesen Rezo hochjazzen, seine Ergüsse eigentlich angeschaut (und verstanden)?  Falls nicht, sind sie dumm.  Falls ja, sind sie Beitragstäter.  RezoVideo ;HOF
habe gar nicht die tollen Bilder im Staats Tv gesehen über das herzliche treffen gesehen??????????  Kommen die noch??????  müssen wohl erst bissel nach gebessert werden???????? ;HOF
Habe die Geldbörse von einem Syrer gefunden. Hab sie behalten, ist ja schließlich mein Geld. ;HOF
Habe das hier einer Arbeitskollegin geschickt, die sich permanent über meine Einstellung aufregt!!  Die Antwort: 'Du solltest endlich damit aufhören, diese rechten Hetzseiten zu lesen, die nur Ängste u. Hass hervorrufen wollen!'??  Und solche Leute sind überall...??  Lemminge ;NOT
Hab ne Kippa gekauft, reingeschissen und in die Al-Quds-Demo geworfen.  Ist das multi-kulti genug ?????????;HOF
Hab grad Appetit auf Kartoffelsalat ... ?? LECKER!   'Mordversuch mit Kartoffelsalat'  .... nach Internet-Recherche über mögliche „Tötungsarten“  landete sie bei Kartoffelsalat .... mit Glykol ??  ;NOT
gutmenschkind spdde Diese verkommene Haltung scheint aber normal in der SPD s Pöbelralle Ralf_Stegner + er hier ;HOF
Gute Fahrt! ??   'Rheingold-Express' von Basel (Badischer Bahnhof) nach Hoek van Holland zur England-Fähre (um 1952). ;NOT
Gute Beobachtungsgabe: In ganz Deutschland wimmelt es vor uniformierten Neonazis.  Seit 2015 sieht man auch kaum mehr Ausländer, die bis dahin fröhlich in Parks und Innenstädten herumlungerten. ;HOF
Günter Wallraff bei Radsturz schwer verletzt – Das wäre übrigens im Diesel nie passiert.  Gute Besserung von der Capitol Versicherung, und ich hoffe Sie verstehen Spaß. Auch den Grünen, gute Besserung.    Ihr Wilberg, alias EkelWilfred, Wiltewka, oder O. Wilke    berlin grüne;NOT
GtzFrmming Proteus93484191 Junge_Freiheit 29 Menschen wollen was? Die sollen sich verbuddeln mit ihren undemokratischen Methoden!;NOT
GtzFrmming ??????  Da sieht ein jeder sofort daß dies eine reine 'Liebeshochzeit' ist....  ?????? ;HOF
Grüße an die Grünen ????  nur Scheisse im Hirn???????? ;HOF
Grüne zum ersten Mal stärkste Kraft im ARD-DeutschlandTrend. ;NOT
Grüne stärkste Kraft in Berlin. ????  Links-Grün ist out. Grün-links ist in.  Noch mehr Verbote. Noch weniger Wirtschaft.  Vielen dank ihr Vollpfosten...  EUWahl19;HOF
Grüne mit ihrer Klimahysterie sind wie Frösche im Nachbarteich. Sie sind laut, sie nerven jeden, mit ihnen kann man nicht diskutieren, sie haben keine Lösungsansätze und sie sind grün.;HOF
Grund für ständige Verschiebung der sebastiankurz Stellungnahme angeblich die Forderung der volkspartei, auch Ex FPÖ Generalsekretär Innenminister Kickl müsse zurücktreten. Dieser wehre sich vehement.;NOT
Grumpy Cat ist tot. An wem soll ich mein Leben künftig orientieren? ????;NOT
'Große Unruhe': Niedergehobelte Radfahrer, Schüsse und lahmgelegte Autobahnen gehören bei türkischen Hochzeiten in Deutschland einfach dazu!  ;HOF
Greta.... Wohl sitzen geblieben????????? Na jetzt geht s los.... Mit riesen ozean pötten über den Teich und das Klima schützen.... ????????man, seid ihr Grünen und eure Wähler unterbelichtet.... Schlimmer als ich dachte..... ;HOF
Grenzenlose Dummheit .....Intelligenz kannst halt nicht kaufen !  es muss für Hermine sehr schwer sein durch das leben zu gehen! mit so tollem Aussehen...?? igitt  darum meldet man sich dann über das Internet wo man nur einen kleinen teil der Speckfresse sieht ????uhhh nicht melden ;HOF
"Gott bewahre es ist noch nicht für Rebecca vorbei, denn dann ist's aus mit der Berliner Polizei. Die Berliner Polizei muss und sollte Freund &amp; Helfer von Rebecca sein, und kein solches Schwager-Schw… ??    findbecci, sucht nach einer lebenden rebecca   ";NOT
Görlitz: Migranten, Juden und Homosexuelle gegen 'Hollywood' und für OB-Kandidaten von der AfD  na da melden sich wie immer mal wieder die die sich ja immer bei sowas melden  Flüchtlinge die nichts zu sagen haben eigentlich in Deutschland  was reisen die das Maul auf??  1/3 ;HOF
"Glückwunsch aus ???? ThiemDomi ??????   ?? zum Einzug ins Halbfinale??Tennis RG19!!!  ????   &gt;&gt; Viel Glück gegen DjokerNole??&lt;&lt;  Thiem Djokovic Semifinal RolandGarros  Austria ???? FrenchOpen RolandGarros_FR      ";NOT
Glücklicher Libanese krümmt sich vor Lachen übe die (im wahrsten Sinne des Wortes grenzenlose) Dummheit der deutschen: Steuersklaven:  'Wir alle leben von Job-Center!' ;HOF
gleich mit Gretel Thunfisch ????????  Um so größer das Verbrechen , um so größer ihr Wert ! Da weiß man doch gleich in welchem Irrenhaus man gelandet ist . . . !???? ;HOF
Glaubt doch einfach einmal das Unwahrscheinlichste, dem Schwager die Unschuld, und lasst die Hunde an möglichen Ausstiegshaltestellen suchen und vielleicht vorher am Busdepot, um die Buslinie eingrenzen zu können. ??  findbecci rebecca polizeiberlin    ;NOT
Gifhorn: Fremdsprachige 'Südländerin' legt sich auf dem Flohmarkt über den Rollstuhl eines Senioren - eine weitere Person entreißt dem 81-Jährigen die Tasche samt 800 Euro Bargeld  ;NOT
Gibt's irgendwen der sagt: Geil, dass der Staat 50% meines Gehaltes raubt und ihn Leuten gibt, die ich eigentlich nicht im Land haben möchte? ;NOT
Gestern: „Grüne liegen bei Schüler-Wahl weit vorne.“ Heute: (siehe unten) ;NOT
Gestern war ich im Edeka meiner Heimatstadt einkaufen:  2 Kopftuchfrauen, 2 Volltätowierte, ein junges Mädchen mit blauen Haaren, 1 Schwarzer mit Kind und eine Deutsche (nicht ich) im Öko-T-Shirt mit der Aufschrift: 'There is no planet B.'   Edeka ist jetzt also auch bunt...??!!;NOT
Gestern von Links als 'rassistisch' proklamiert.  Genetiker Prof.Plomin:  70% d akadem. Leistung =genetisch bestimmt  Bei der Intelligenz der Kinder spielt Genetik größere Rolle als Unterrichten:  Kognitive Fähigkeiten erbbar, am meisten genetisch beeinflusst.  ;NOT
Gestern in die Runde geworfen, ob der Schwager unschuldig ist.  Die Reaktion war Einstimmig!!! Übrigens überwiegend Experten die bereits im Ruhestand sind. ??    findbecci endlich rebecca freeflorian schwager schwagerwars gebtdenschwagerfrei BerlinerPolizei;NOT
Gestern gelernt: Haltungstwitter findet populistischen Mist plötzlich total super, wenn er von einem Youtuber stammt und gegen die CDU geht.;NOT
Gestern Debatte über internationale Polizeimissionen: Grüne wollen Welt retten, vergessen aber Deutschland. Um anderen Staaten zu helfen, ihre Sicherheitslage zu verbessern, dürfen wir nicht die sicherheitspolitische Verantwortungslosigkeit der Grünen exportieren! AfDimBundestag ;NOT
georggukla usererrorx so_wie_sonja BerLindow Recherche. Ich schaue mir die Personen an, auch ihr Umfeld an, mit denen ich es zu tun habe und suche u.a. nach dem gemeinsamen Nenner. ??;NOT
georggukla dhue20121 berlinsevent Professorin_K BerLindow bahnhofshosting croydon_de Tut mir leid. Ich habe 'Deutsch' mittlerweile verlernt, und das ist auch gut so. ??;NOT
georggukla berlinsevent Professorin_K BerLindow Ja natürlich. Man muss doch nur das Bild ausmalen / rekonstruieren, wie sich die Berliner Polizei den Tattag anscheinend vorstellt.    ;NOT
georggukla berlinsevent Professorin_K BerLindow bahnhofshosting Ihr wisst schon, dass das totaler Schwachsinn ist. Da die Twingofahrt nicht diesen Zweck hatte und sie wegen Bodenfrost nicht unter der Erdoberfläche sein kann. Deshalb geht die Berliner;NOT
georggukla berlinsevent BerLindow mirja80 James0099077522 Professorin_K Evele24527026 bahnhofshosting danny_1703 Dann setze es doch mal im Kopf ein. ??;NOT
georggukla bahnhofshosting Professorin_K berlinsevent BerLindow SchoppeCzesch croydon_de Warum? Nur weil es der Realität entspricht. Ich nehme nun mal kein Blatt vor den Mund.  „Wenn mir ein Arzt nicht sagen darf, dass ich krank bin, bin ich dann n;NOT
georggukla bahnhofshosting Professorin_K berlinsevent BerLindow SchoppeCzesch croydon_de Und bei der Berliner Polizei würde ich auch so schnell wie möglichst das Weite suchen.     Denn ist eine Person weg mit der du zusammen warst, bist du auch weg;NOT
georggukla bahnhofshosting Professorin_K berlinsevent BerLindow SchoppeCzesch croydon_de Ja, auch dann noch, und er ist ja leider schon Verurteilt, wenn es Geschworenengerichte in Deutschland gäbe. Und darum…    Google – Unschuldig im Knast  ;NOT
georggukla bahnhofshosting Professorin_K berlinsevent BerLindow SchoppeCzesch croydon_de Da wo die Miesen sind, werden auch die meisten Miesen gemacht.  Berlin kostet nicht nur, sondern zieht uns auch runter. ??    Was bin ich froh, dass ich davon ;NOT
Georg_Pazderski Ein Sieg, der manipuliert wurde.;NOT
Genialer Trick. Grüne können nicht nur Wirtschaft und Sicherheit nicht.   Aber hoffen auf Wähler aus dem Kreis der Arbeitslosen. Nur logisch, dass sie viele neue Arbeitslose möchten!  futschi   Gehirnwäsche   FinjaFinte ;NOT
Genau mein Humor..... ????    Was sich ein  Investigativjournalist so alles im Alkoholrausch leistet?  ;NOT
"Genau einer Meinung, leider.  Denn es stinkt so dermaßen, der Geruch und die mehr als offensichtliche Hetze und Ermittlungsweigerung ist gar nicht zu ertragen, auch gegen mich.??    Fangt endlich an zu suchen, findbecci endlich &amp; holt Rebecca heim. Danke.    ";NOT
Genau dafür wird die AFD seit Jahren als menschenverachtend, rassistisch und ausländerfeindlich verächtlich gemacht! SPD: Erbärmlichee Pharisäer und Heuchler!     ;NOT
Gelsenkirchen: Zwei Männer springen vor einem Passanten aus einem Auto, schlagen ihm sofort die Faust ins Gesicht, während einer in gebrochenem Deutsch Handy und Geldbörse von dem 43-Jährigen fordert  ;NOT
Gefühlte Wahrheit: Deutsche schätzen Anteil der Muslime viel zu hoch ;NOT
Gefühlt 57% aller Artikel zum Thema „Mieten“ werden mit einem Stockphoto dieser Häuserzeile bebildert.    Weiß jemand, wo das ist?     Und sind die Bewohner dieser Häuser überhaupt Mieter? Oder sind das längst luxussanierte Eigentumswohnungen? ;NOT
Gefährlich ----Bewaffnet aber frei wie Anis Amri! ;NOT
Gauland: AfD macht 'Klimahysterie' nicht mit - Flüchtlingspolitik nach wie vor entscheidendes Thema ;NOT
Ganz zum Schluss noch alles verkacken, was wir uns das ganze Jahr lang aufgebaut haben. Das können wir gut. SGEM05;NOT
Gabriel08780473  Hi. Wollte Bescheid sagen, da ich beim Herumsurfen gesehen habe, daß   8694sundance +  JustNobody2018  Dich od. Tweets von dir gemeins. an TwitterSupport melden.  Bei Erfolg (Löschung/Sperrung) klatschen sie sich mit ' HetzlichenDank';NOT
Fürstenberg: Afghane versucht in der Asylunterkunft die Türe zum Zimmer von zwei Syrern in Brand zu setzen - “nach ersten Erkenntnissen ist ein fremdenfeindlicher Hintergrund ursächlich für die Begehung der Tat gewesen”  ;NOT
Für muslimische Schüler in Österreich gibt es die Möglichkeit, sich zusätzliche schulfreie Tage zu nehmen. Das Ministerium empfiehlt allen Bildungsdirektionen, 'die Erlaubnis zum Fernbleiben vom Unterricht zu erteilen'. Islamisierung ;NOT
Für dieses Kind (!!!) wird Pfingsten 2019 für immer in traumatischer Erinnerung bleiben.   Solche 'Asylbewerber' haben in ???? nichts zu suchen! Es wird endlich Zeit für hartes Durchgreifen. AfD  Arzberg  ;HOF
Für 450€ in den Wald ?? ... kannst du dir nicht ausdenken? ?? ;NOT
Funktionäre des isl. Zentrums in HH organisieren bis heute Quds Tag mit-  egal Olaf Scholz chillt da mit Ayatollahs. ;HOF
Früher feierte man zu Pfingsten, dass der Heilige Geist über die Menschheit kam, heute feiert man eine 16jährige Autistin, die glaubt, sie könne CO2 sehen, mit einem Ehrendoktortitel.  Demnächst wird uns Greta mit dem Heiligen Klimageist beglücken.  Wir sind verloren...;HOF
FrohePfingsten, Herr StBrandner!   Möge der (alkoholische) Melissengeist Ihre Blutbahn erreichen: Sie haben es dringend nötig - lange sind ihre juristisch miesen Kenntnisse im Bundestag nicht mehr zu ertragen: Es geht nie bergauf, wenn Sie nicht Nachhilfe nehmen    Afd noAfd ;HOF
Freue mich, dass es inzwischen Balken für FW und Partei gibt, aber ÖDP und Tierschutzpartei sind auch im Europaparlament vertreten und hätten auch Balken verdient. ;NOT
Fressen für Deutschland????  „Bislang arbeitet niemand in der großen Familie. Die Familie bekommt vom Amt -nach Angaben von Vater Abboud- insgesamt 3785 Euro. Zusammengesetzt aus Hartz IV und Kindergeld. Die Miete für die Wohnungen zahlt der Staat.“ ;HOF
Frau im Hofgarten von zwei Nordafrikanern vergewaltigt! Die 51-Jährige war gemeinsam mit einer anderen Frau im Park unterwegs, als sie von mindestens zwei Männern angesprochen worden sein soll. Dann sollen zwei der Männer sie vergewaltigt haben Düsseldorf ;NOT
Frau akk, wer Klarnamenpflicht fordert, sollte erstmal selbst transparent sein. Die CDU blockiert seit Jahren ein Lobbyregister. Bürger*innen wollen wissen, welche Lobbyisten in welchem Umfang Einfluss auf Politiker*innen und deren Gesetzgebung ausüben ;NOT
Französischer ???? Djihadist (37J.) aus Toulouse in Irak verurteilt:  Er wurde gemäß dem 'Gesetz Nr. 4 über den Terrorismus' wegen Zugehörigkeit zum IS IslamicState zum Tod durch Erhängen verurteilt.  Frankreich erklärte, nicht zu intervenieren.  BMI_Bund  ;NOT
Franzosen nach Lyon-Anschlag sauer.  Mr NunezLaurent, Sekr. im ????Innenministerium  will gegen Radikalisierung (2500 Pers.) kämpfen  Nachdem Deradikalisierung scheiterte.  Verbreitung v Moscheen +islamischen Schulen im per Verfassung  säkularen Frankreich:  ;NOT
Frankfurts älteste Buchhandlung Carolus muss schließen. Ihr ist offenbar nicht nur der Branchenumbruch zum Verhängnis geworden, sondern auch der Umzug vor vier Jahren. ;NOT
Flüchtlinge: Kommunen verweigern Einblick in Kosten Magdeburg ;NOT
Flüchtlinge finden nicht nur Geld!???? ;NOT
'Flüchtling' fällt in Parkhaus über Frau her,beißt und verletzt sie u Polizist. Bewährung.Pervertiertes Justizsystem ;HOF
FinjaFinte Wieder ein Gammelfleisch-Hersteller weniger. ????  ???????;NOT
FinjaFinte Volkslobbyist ja vor allem der BER Flughafen in Berlin der noch Jahre braucht ??hat Auswirkungen auf den Frankfurter Döner. in Berlin ist Kaplan der lässt ihn rein??man sollte auch mal ehrlich zu sich selbst sein warum u. weshalb !! u. nicht ;HOF
FinjaFinte Vermutlich will eine bestimmte Gruppe diese Gegend für sich beanspruchen und die Einheimische dort verdrängen. Besonders in Rosengard wohnen überwiegend Muslime. Anders kann ich mir das nicht vorstellen bei dem Terror der dort herrscht.;HOF
FinjaFinte Tja, dann hört das Massaker an den geschundenen Rindern wenigstens bei diesem Frevel an der westlichen Kultur auf. Das betrübt mich nicht, nei das Gegenteil ist der Fall. Freudig werden auch unsere Mitgeschöpfe jauchtsen!;NOT
FinjaFinte ThomasGBauer Super, dann gibt's ja bald neue Fertig-Döner-Schuppen, Shisha-Geldwäschebars, 'Wettbüros', Spielhallen und Handyläden, in denen Männer 'ins Gespräch kommen' können. ??;NOT
FinjaFinte TheRealJoe_1958 Was wird jetzt aus dem ganzen  Gammelfleisch?  Hoffentlich mischen die das jetzt nicht in mein Essen!;NOT
FinjaFinte TheRealJoe_1958 ist das ein Vorort von Beirut?;NOT
FinjaFinte SwitchAngel1975 Hauptsache weg.;NOT
FinjaFinte SwitchAngel1975 Da hat kein Deutscher äh Biodeutscher gearbeitet.;NOT
FinjaFinte So fingen die meisten Schließungen an....;NOT
FinjaFinte SebastianHampel Wenn die Menschen es nicht begreifen, kann man ihnen auch nicht helfen.Aber eins weiß ich wenn der Trend so weitergeht wird es in ein paar Jahren keine Renten mehr geben da können sie arbeiten bis sie umfallen!! In der Niederl;HOF
FinjaFinte RTerschl Fresse ich eh nicht! Nichts was mit Tierquälereiverdachts einhergeht;NOT
FinjaFinte RTerschl CURRYWURST STATT DÖNER;NOT
